County,Year,Age (<4YO),Gender (M),White,African,Asian,Hispanic,Other,Rate (per 10k),Rate predict
Shasta,2013,1,1,1,0,0,0,0,141.56,172.885722222
Shasta,2013,0,0,1,0,0,0,0,61.27,55.6651166667
Shasta,2013,0,1,1,0,0,0,0,70.12,72.5099444444
Shasta,2014,0,1,0,0,0,1,0,53.24,86.3489
Shasta,2014,1,0,1,0,0,0,0,76.69,70.6222222222
Shasta,2014,1,1,1,0,0,0,0,124.53,161.169484127
Shasta,2014,0,0,1,0,0,0,0,72.16,65.8035833333
Shasta,2014,0,1,1,0,0,0,0,90.26,86.3489
Siskiyou,2005,0,1,1,0,0,0,0,47.97,51.2612222222
Siskiyou,2006,1,1,1,0,0,0,0,193.3,154.440144444
Siskiyou,2006,0,1,1,0,0,0,0,53.89,54.4136777778
Siskiyou,2007,0,1,1,0,0,0,0,60.3,59.2718888889
Siskiyou,2008,0,1,1,0,0,0,0,52.43,60.3266777778
Siskiyou,2011,0,1,1,0,0,0,0,71.04,77.0413888889
Siskiyou,2014,0,1,1,0,0,0,0,68.43,69.0968111111
Solano,2005,1,0,0,1,0,0,0,202.74,279.612577778
Solano,2005,1,1,0,1,0,0,0,311.11,354.952
Solano,2005,0,0,0,1,0,0,0,132.24,143.920019048
Solano,2005,0,1,0,1,0,0,0,176.89,208.125044444
Solano,2005,1,0,0,0,1,0,0,78.53,64.2511111111
Solano,2005,1,1,0,0,1,0,0,136.56,120.210288889
Solano,2005,0,0,0,0,1,0,0,30.43,37.7656206349
Solano,2005,1,0,0,0,0,1,0,43.28,64.2511111111
Solano,2005,1,1,0,0,0,1,0,105.22,120.210288889
Solano,2005,0,0,0,0,0,1,0,37.14,37.7656206349
Solano,2005,0,1,0,0,0,1,0,54.0,58.7544444444
Solano,2005,1,0,0,0,0,0,1,85.58,87.9634444444
Solano,2005,1,1,0,0,0,0,1,101.14,106.748822222
Solano,2005,0,0,0,0,0,0,1,75.95,76.9286222222
Solano,2005,0,1,0,0,0,0,1,128.97,104.322622222
Solano,2005,1,0,1,0,0,0,0,72.4,64.2511111111
Solano,2005,1,1,1,0,0,0,0,160.64,120.210288889
Solano,2005,0,0,1,0,0,0,0,44.51,37.7656206349
Solano,2005,0,1,1,0,0,0,0,63.5,58.7544444444
Solano,2006,1,0,0,1,0,0,0,194.29,244.183311111
Solano,2006,1,1,0,1,0,0,0,316.03,410.394166667
Solano,2006,0,0,0,1,0,0,0,166.08,174.109977778
Solano,2006,0,1,0,1,0,0,0,166.15,233.275155556
Solano,2006,1,1,0,0,1,0,0,144.29,109.672277778
Solano,2006,0,1,0,0,1,0,0,47.91,53.3722111111
Solano,2006,1,0,0,0,0,1,0,36.31,46.6025555556
Solano,2006,1,1,0,0,0,1,0,100.52,109.672277778
Solano,2006,0,0,0,0,0,1,0,34.02,32.1583777778
Solano,2006,0,1,0,0,0,1,0,45.92,53.3722111111
Solano,2006,1,1,0,0,0,0,1,180.88,155.612333333
Solano,2006,0,0,0,0,0,0,1,77.63,58.8621111111
Solano,2006,0,1,0,0,0,0,1,101.85,73.6705777778
Solano,2006,1,0,1,0,0,0,0,53.02,46.6025555556
Solano,2006,1,1,1,0,0,0,0,117.81,109.672277778
Solano,2006,0,0,1,0,0,0,0,25.87,32.1583777778
Solano,2006,0,1,1,0,0,0,0,64.09,53.3722111111
Solano,2007,1,0,0,1,0,0,0,288.4,291.687133333
Solano,2007,1,1,0,1,0,0,0,397.95,392.979166667
Solano,2007,0,0,0,1,0,0,0,177.72,185.847644444
Solano,2007,0,1,0,1,0,0,0,196.2,228.323544444
Solano,2007,1,1,0,0,1,0,0,108.01,110.142722222
Solano,2007,0,1,0,0,1,0,0,53.48,51.5331222222
Solano,2007,1,0,0,0,0,1,0,59.12,57.0908666667
Solano,2007,1,1,0,0,0,1,0,96.8,110.142722222
Solano,2007,0,0,0,0,0,1,0,33.35,34.4239333333
Solano,2007,0,1,0,0,0,1,0,46.72,51.5331222222
Solano,2007,1,1,0,0,0,0,1,79.0,112.339311111
Solano,2007,0,1,0,0,0,0,1,50.85,57.5190222222
Solano,2007,1,0,1,0,0,0,0,74.66,57.0908666667
Solano,2007,1,1,1,0,0,0,0,131.08,110.142722222
Solano,2007,0,0,1,0,0,0,0,53.17,34.4239333333
Solano,2007,0,1,1,0,0,0,0,45.87,51.5331222222
Solano,2008,1,0,0,1,0,0,0,232.14,239.331611111
Solano,2008,1,1,0,1,0,0,0,446.83,404.828666667
Solano,2008,0,0,0,1,0,0,0,130.48,163.458955556
Solano,2008,0,1,0,1,0,0,0,165.02,183.271911111
Solano,2008,1,1,0,0,1,0,0,91.03,98.4208333333
Solano,2008,0,0,0,0,1,0,0,25.92,35.4468222222
Solano,2008,0,1,0,0,1,0,0,28.32,55.6988
Solano,2008,1,0,0,0,0,1,0,52.53,56.6092555556
Solano,2008,1,1,0,0,0,1,0,100.81,98.4208333333
Solano,2008,0,0,0,0,0,1,0,26.67,35.4468222222
Solano,2008,0,1,0,0,0,1,0,60.38,55.6988
Solano,2008,1,1,0,0,0,0,1,107.82,114.374622222
Solano,2008,0,0,0,0,0,0,1,40.52,52.6536555556
Solano,2008,0,1,0,0,0,0,1,56.83,59.5352444444
Solano,2008,1,0,1,0,0,0,0,64.8,56.6092555556
Solano,2008,1,1,1,0,0,0,0,134.41,98.4208333333
Solano,2008,0,0,1,0,0,0,0,45.39,35.4468222222
Solano,2008,0,1,1,0,0,0,0,51.59,55.6988
Solano,2009,1,0,0,1,0,0,0,271.08,275.601322222
Solano,2009,1,1,0,1,0,0,0,455.59,442.147444444
Solano,2009,0,0,0,1,0,0,0,179.32,211.923177778
Solano,2009,0,1,0,1,0,0,0,262.46,286.979511111
Solano,2009,1,0,0,0,1,0,0,91.61,70.9887222222
Solano,2009,1,1,0,0,1,0,0,121.46,131.194777778
Solano,2009,0,0,0,0,1,0,0,31.93,47.364368254
Solano,2009,0,1,0,0,1,0,0,55.85,69.4206555556
Solano,2009,1,0,0,0,0,1,0,56.59,70.9887222222
Solano,2009,1,1,0,0,0,1,0,138.43,131.194777778
Solano,2009,0,0,0,0,0,1,0,49.25,47.364368254
Solano,2009,0,1,0,0,0,1,0,67.58,69.4206555556
Solano,2009,0,0,0,0,0,0,1,55.35,59.0527555556
Solano,2009,0,1,0,0,0,0,1,51.03,73.3418888889
Solano,2009,1,0,1,0,0,0,0,70.12,70.9887222222
Solano,2009,1,1,1,0,0,0,0,132.21,131.194777778
Solano,2009,0,0,1,0,0,0,0,53.05,47.364368254
Solano,2009,0,1,1,0,0,0,0,81.3,69.4206555556
Solano,2010,1,0,0,1,0,0,0,376.79,334.700888889
Solano,2010,1,1,0,1,0,0,0,531.6,467.903788889
Solano,2010,0,0,0,1,0,0,0,190.43,187.125333333
Solano,2010,0,1,0,1,0,0,0,293.26,291.300044444
Solano,2010,1,1,0,0,1,0,0,187.62,168.229666667
Solano,2010,0,0,0,0,1,0,0,27.33,51.0339333333
Solano,2010,0,1,0,0,1,0,0,65.31,87.4495
Solano,2010,1,0,0,0,0,1,0,44.01,56.9056555556
Solano,2010,1,1,0,0,0,1,0,101.5,168.229666667
Solano,2010,0,0,0,0,0,1,0,51.76,51.0339333333
Solano,2010,0,1,0,0,0,1,0,75.77,87.4495
Solano,2010,0,0,0,0,0,0,1,58.78,57.6685333333
Solano,2010,0,1,0,0,0,0,1,78.17,87.4003333333
Solano,2010,1,0,1,0,0,0,0,92.01,56.9056555556
Solano,2010,1,1,1,0,0,0,0,195.13,168.229666667
Solano,2010,0,0,1,0,0,0,0,83.41,51.0339333333
Solano,2010,0,1,1,0,0,0,0,103.25,87.4495
Solano,2011,1,0,0,1,0,0,0,297.03,292.305966667
Solano,2011,1,1,0,1,0,0,0,510.82,452.420111111
Solano,2011,0,0,0,1,0,0,0,301.9,207.775444444
Solano,2011,0,1,0,1,0,0,0,300.7,271.010777778
Solano,2011,1,1,0,0,1,0,0,130.46,132.069377778
Solano,2011,0,0,0,0,1,0,0,35.86,43.7155333333
Solano,2011,0,1,0,0,1,0,0,48.62,57.7741111111
Solano,2011,1,0,0,0,0,1,0,48.46,50.5096666667
Solano,2011,1,1,0,0,0,1,0,127.77,132.069377778
Solano,2011,0,0,0,0,0,1,0,45.51,43.7155333333
Solano,2011,0,1,0,0,0,1,0,84.14,57.7741111111
Solano,2011,1,1,0,0,0,0,1,132.71,178.978088889
Solano,2011,0,0,0,0,0,0,1,41.99,55.0414222222
Solano,2011,0,1,0,0,0,0,1,58.99,90.6978888889
Solano,2011,1,0,1,0,0,0,0,47.47,50.5096666667
Solano,2011,1,1,1,0,0,0,0,119.84,132.069377778
Solano,2011,0,0,1,0,0,0,0,81.8,43.7155333333
Solano,2011,0,1,1,0,0,0,0,97.22,57.7741111111
Solano,2012,1,0,0,1,0,0,0,301.13,306.789577778
Solano,2012,1,1,0,1,0,0,0,605.3,436.554011111
Solano,2012,0,0,0,1,0,0,0,232.24,205.014666667
Solano,2012,0,1,0,1,0,0,0,329.38,308.925977778
Solano,2012,1,1,0,0,1,0,0,138.54,128.596611111
Solano,2012,0,0,0,0,1,0,0,46.42,50.5782777778
Solano,2012,0,1,0,0,1,0,0,80.01,81.0629333333
Solano,2012,1,0,0,0,0,1,0,53.72,55.3442777778
Solano,2012,1,1,0,0,0,1,0,118.44,128.596611111
Solano,2012,0,0,0,0,0,1,0,57.02,50.5782777778
Solano,2012,0,1,0,0,0,1,0,89.51,81.0629333333
Solano,2012,1,1,0,0,0,0,1,85.92,97.4804444444
Solano,2012,0,0,0,0,0,0,1,41.69,51.3302333333
Solano,2012,0,1,0,0,0,0,1,69.35,69.6823333333
Solano,2012,1,0,1,0,0,0,0,69.08,55.3442777778
Solano,2012,1,1,1,0,0,0,0,133.74,128.596611111
Solano,2012,0,0,1,0,0,0,0,78.64,50.5782777778
Solano,2012,0,1,1,0,0,0,0,77.99,81.0629333333
Solano,2013,1,0,0,1,0,0,0,154.14,288.309022222
Solano,2013,1,1,0,1,0,0,0,529.0,405.048277778
Solano,2013,0,0,0,1,0,0,0,257.13,211.917288889
Solano,2013,0,1,0,1,0,0,0,342.36,325.902722222
Solano,2013,1,1,0,0,1,0,0,132.85,123.273209524
Solano,2013,0,1,0,0,1,0,0,44.29,66.0232222222
Solano,2013,1,0,0,0,0,1,0,47.39,64.4408333333
Solano,2013,1,1,0,0,0,1,0,103.98,123.273209524
Solano,2013,0,0,0,0,0,1,0,51.38,53.1436666667
Solano,2013,0,1,0,0,0,1,0,84.59,66.0232222222
Solano,2013,1,1,0,0,0,0,1,172.53,160.271044444
Solano,2013,0,1,0,0,0,0,1,60.44,65.2701111111
Solano,2013,1,0,1,0,0,0,0,77.24,64.4408333333
Solano,2013,1,1,1,0,0,0,0,129.9,123.273209524
Solano,2013,0,0,1,0,0,0,0,63.56,53.1436666667
Solano,2013,0,1,1,0,0,0,0,73.82,66.0232222222
Solano,2014,1,0,0,1,0,0,0,315.22,313.439311111
Solano,2014,1,1,0,1,0,0,0,566.65,390.690444444
Solano,2014,0,0,0,1,0,0,0,300.47,201.981888889
Solano,2014,0,1,0,1,0,0,0,381.25,321.010922222
Solano,2014,1,1,0,0,1,0,0,137.54,128.217688889
Solano,2014,0,0,0,0,1,0,0,48.75,52.2536666667
Solano,2014,0,1,0,0,1,0,0,40.42,81.6250015873
Solano,2014,1,0,0,0,0,1,0,71.75,59.6943666667
Solano,2014,1,1,0,0,0,1,0,132.94,128.217688889
Solano,2014,0,0,0,0,0,1,0,55.09,52.2536666667
Solano,2014,0,1,0,0,0,1,0,95.01,81.6250015873
Solano,2014,1,1,0,0,0,0,1,138.52,133.484444444
Solano,2014,0,0,0,0,0,0,1,57.83,57.7965111111
Solano,2014,0,1,0,0,0,0,1,54.17,65.4934
Solano,2014,1,0,1,0,0,0,0,59.99,59.6943666667
Solano,2014,1,1,1,0,0,0,0,115.2,128.217688889
Solano,2014,0,0,1,0,0,0,0,57.62,52.2536666667
Solano,2014,0,1,1,0,0,0,0,111.45,81.6250015873
Sonoma,2005,0,1,0,1,0,0,0,248.55,233.1453
Sonoma,2005,1,0,0,0,0,1,0,81.06,73.0158888889
Sonoma,2005,1,1,0,0,0,1,0,144.56,132.293055556
Sonoma,2005,0,0,0,0,0,1,0,26.73,32.9046666667
Sonoma,2005,0,1,0,0,0,1,0,42.81,48.116
Sonoma,2005,1,0,0,0,0,0,1,220.42,112.367166667
Sonoma,2005,1,1,0,0,0,0,1,214.8,198.6737
Sonoma,2005,0,0,0,0,0,0,1,97.77,104.582466667
Sonoma,2005,0,1,0,0,0,0,1,172.86,141.168722222
Sonoma,2005,1,0,1,0,0,0,0,71.79,73.0158888889
Sonoma,2005,1,1,1,0,0,0,0,132.41,132.293055556
Sonoma,2005,0,0,1,0,0,0,0,34.61,32.9046666667
Sonoma,2005,0,1,1,0,0,0,0,50.37,48.116
Sonoma,2006,0,1,0,1,0,0,0,178.12,208.279566667
Sonoma,2006,1,0,0,0,0,1,0,73.43,65.1238444444
Sonoma,2006,1,1,0,0,0,1,0,151.07,133.694461905
Sonoma,2006,0,0,0,0,0,1,0,22.84,34.3555555556
Sonoma,2006,0,1,0,0,0,1,0,58.65,49.7728888889
Sonoma,2006,1,0,0,0,0,0,1,137.3,111.805388889
Sonoma,2006,1,1,0,0,0,0,1,241.25,219.540666667
Sonoma,2006,0,0,0,0,0,0,1,96.79,93.5966888889
Sonoma,2006,0,1,0,0,0,0,1,150.75,134.474611111
Sonoma,2006,1,0,1,0,0,0,0,57.27,65.1238444444
Sonoma,2006,1,1,1,0,0,0,0,122.48,133.694461905
Sonoma,2006,0,0,1,0,0,0,0,30.04,34.3555555556
Sonoma,2006,0,1,1,0,0,0,0,46.21,49.7728888889
Sonoma,2007,1,1,0,1,0,0,0,882.35,697.642
Sonoma,2007,1,0,0,0,0,1,0,75.1,60.3598888889
Sonoma,2007,1,1,0,0,0,1,0,113.17,118.7167
Sonoma,2007,0,0,0,0,0,1,0,28.36,32.6481666667
Sonoma,2007,0,1,0,0,0,1,0,43.28,40.5516888889
Sonoma,2007,1,0,1,0,0,0,0,35.4,60.3598888889
Sonoma,2007,1,1,1,0,0,0,0,114.01,118.7167
Sonoma,2007,0,0,1,0,0,0,0,31.11,32.6481666667
Sonoma,2007,0,1,1,0,0,0,0,35.21,40.5516888889
Sonoma,2008,1,1,0,1,0,0,0,652.17,596.206611111
Sonoma,2008,0,0,0,1,0,0,0,213.29,193.344444444
Sonoma,2008,1,0,0,0,0,1,0,59.92,60.0172
Sonoma,2008,1,1,0,0,0,1,0,129.99,133.1635
Sonoma,2008,0,0,0,0,0,1,0,23.21,33.1712222222
Sonoma,2008,0,1,0,0,0,1,0,39.8,39.1013666667
Sonoma,2008,1,0,1,0,0,0,0,53.19,60.0172
Sonoma,2008,1,1,1,0,0,0,0,132.76,133.1635
Sonoma,2008,0,0,1,0,0,0,0,24.29,33.1712222222
Sonoma,2008,0,1,1,0,0,0,0,39.37,39.1013666667
Sonoma,2009,0,1,0,1,0,0,0,243.53,246.520422222
Sonoma,2009,1,0,0,0,0,1,0,79.67,75.3584793651
Sonoma,2009,1,1,0,0,0,1,0,173.3,115.963222222
Sonoma,2009,0,0,0,0,0,1,0,38.91,42.7612777778
Sonoma,2009,0,1,0,0,0,1,0,74.21,64.5622222222
Sonoma,2009,1,0,1,0,0,0,0,74.26,75.3584793651
Sonoma,2009,1,1,1,0,0,0,0,102.28,115.963222222
Sonoma,2009,0,0,1,0,0,0,0,43.1,42.7612777778
Sonoma,2009,0,1,1,0,0,0,0,41.7,64.5622222222
Sonoma,2010,1,1,0,1,0,0,0,717.95,586.173066667
Sonoma,2010,0,1,0,1,0,0,0,256.36,265.669033333
Sonoma,2010,1,0,0,0,0,1,0,88.44,60.4748888889
Sonoma,2010,1,1,0,0,0,1,0,148.78,143.920588889
Sonoma,2010,0,0,0,0,0,1,0,43.79,43.3040277778
Sonoma,2010,0,1,0,0,0,1,0,71.81,61.0904777778
Sonoma,2010,1,0,1,0,0,0,0,55.31,60.4748888889
Sonoma,2010,1,1,1,0,0,0,0,149.4,143.920588889
Sonoma,2010,0,0,1,0,0,0,0,43.87,43.3040277778
Sonoma,2010,0,1,1,0,0,0,0,50.0,61.0904777778
Sonoma,2011,1,1,0,1,0,0,0,547.95,581.2568
Sonoma,2011,0,1,0,1,0,0,0,297.45,275.380888889
Sonoma,2011,1,0,0,0,0,1,0,70.48,62.179
Sonoma,2011,1,1,0,0,0,1,0,125.5,118.760533333
Sonoma,2011,0,0,0,0,0,1,0,44.62,37.2972738095
Sonoma,2011,0,1,0,0,0,1,0,58.14,53.7328333333
Sonoma,2011,1,0,1,0,0,0,0,40.72,62.179
Sonoma,2011,1,1,1,0,0,0,0,124.09,118.760533333
Sonoma,2011,0,0,1,0,0,0,0,34.34,37.2972738095
Sonoma,2011,0,1,1,0,0,0,0,49.43,53.7328333333
Sonoma,2012,1,1,0,1,0,0,0,660.38,535.827333333
Sonoma,2012,0,1,0,1,0,0,0,288.04,279.554022222
Sonoma,2012,1,0,0,0,0,1,0,71.79,70.3857555556
Sonoma,2012,1,1,0,0,0,1,0,124.34,128.452428571
Sonoma,2012,0,0,0,0,0,1,0,32.21,38.8961349206
Sonoma,2012,0,1,0,0,0,1,0,54.25,49.1907555556
Sonoma,2012,1,0,1,0,0,0,0,54.15,70.3857555556
Sonoma,2012,1,1,1,0,0,0,0,104.0,128.452428571
Sonoma,2012,0,0,1,0,0,0,0,42.55,38.8961349206
Sonoma,2012,0,1,1,0,0,0,0,47.37,49.1907555556
Sonoma,2013,0,1,0,1,0,0,0,213.3,246.873388889
Sonoma,2013,1,0,0,0,0,1,0,70.14,57.1773333333
Sonoma,2013,1,1,0,0,0,1,0,133.44,123.431595238
Sonoma,2013,0,0,0,0,0,1,0,46.49,45.1705
Sonoma,2013,0,1,0,0,0,1,0,49.82,44.3700333333
Sonoma,2013,1,0,1,0,0,0,0,46.91,57.1773333333
Sonoma,2013,1,1,1,0,0,0,0,109.64,123.431595238
Sonoma,2013,0,0,1,0,0,0,0,34.29,45.1705
Sonoma,2013,0,1,1,0,0,0,0,33.59,44.3700333333
Sonoma,2014,0,1,0,1,0,0,0,310.18,294.122966667
Sonoma,2014,1,0,0,0,0,1,0,45.18,44.6642777778
Sonoma,2014,1,1,0,0,0,1,0,106.03,110.4232
Sonoma,2014,0,0,0,0,0,1,0,40.38,38.2748777778
Sonoma,2014,0,1,0,0,0,1,0,63.22,49.9779111111
Sonoma,2014,1,0,1,0,0,0,0,34.81,44.6642777778
Sonoma,2014,1,1,1,0,0,0,0,121.4,110.4232
Sonoma,2014,0,0,1,0,0,0,0,37.96,38.2748777778
Sonoma,2014,0,1,1,0,0,0,0,39.24,49.9779111111
Stanislaus,2005,1,1,0,1,0,0,0,363.2,366.403655556
Stanislaus,2005,0,0,0,1,0,0,0,138.14,175.224888889
Stanislaus,2005,0,1,0,1,0,0,0,331.08,308.6144
Stanislaus,2005,1,0,0,0,0,1,0,34.78,52.3250555556
Stanislaus,2005,1,1,0,0,0,1,0,81.03,117.04784127
Stanislaus,2005,0,0,0,0,0,1,0,23.07,47.0736746032
Stanislaus,2005,0,1,0,0,0,1,0,50.99,59.7212777778
Stanislaus,2005,1,1,0,0,0,0,1,138.89,261.026511111
Stanislaus,2005,0,1,0,0,0,0,1,115.71,118.556333333
Stanislaus,2005,1,0,1,0,0,0,0,67.09,52.3250555556
Stanislaus,2005,1,1,1,0,0,0,0,144.63,117.04784127
Stanislaus,2005,0,0,1,0,0,0,0,48.93,47.0736746032
Stanislaus,2005,0,1,1,0,0,0,0,73.09,59.7212777778
Stanislaus,2006,0,0,0,1,0,0,0,223.99,201.7875
Stanislaus,2006,0,1,0,1,0,0,0,263.14,287.263966667
Stanislaus,2006,1,0,0,0,0,1,0,46.05,58.0038333333
Stanislaus,2006,1,1,0,0,0,1,0,91.61,107.441888889
Stanislaus,2006,0,0,0,0,0,1,0,23.61,34.2486412698
Stanislaus,2006,0,1,0,0,0,1,0,44.42,52.1578333333
Stanislaus,2006,0,1,0,0,0,0,1,89.17,137.240444444
Stanislaus,2006,1,0,1,0,0,0,0,67.28,58.0038333333
Stanislaus,2006,1,1,1,0,0,0,0,146.39,107.441888889
Stanislaus,2006,0,0,1,0,0,0,0,42.76,34.2486412698
Stanislaus,2006,0,1,1,0,0,0,0,76.58,52.1578333333
Stanislaus,2007,1,1,0,1,0,0,0,391.71,395.870111111
Stanislaus,2007,0,0,0,1,0,0,0,149.08,182.90954127
Stanislaus,2007,0,1,0,1,0,0,0,219.03,233.366222222
Stanislaus,2007,1,0,0,0,0,1,0,53.84,70.0538111111
Stanislaus,2007,1,1,0,0,0,1,0,103.55,150.499177778
Stanislaus,2007,0,0,0,0,0,1,0,28.5,37.7066333333
Stanislaus,2007,0,1,0,0,0,1,0,47.36,83.1227555556
Stanislaus,2007,0,1,0,0,0,0,1,142.34,135.137222222
Stanislaus,2007,1,0,1,0,0,0,0,76.32,70.0538111111
Stanislaus,2007,1,1,1,0,0,0,0,181.74,150.499177778
Stanislaus,2007,0,0,1,0,0,0,0,44.63,37.7066333333
Stanislaus,2007,0,1,1,0,0,0,0,84.25,83.1227555556
Stanislaus,2008,1,1,0,1,0,0,0,376.47,472.084111111
Stanislaus,2008,0,0,0,1,0,0,0,147.44,157.65194127
Stanislaus,2008,0,1,0,1,0,0,0,220.12,261.284922222
Stanislaus,2008,1,0,0,0,0,1,0,39.84,49.4334222222
Stanislaus,2008,1,1,0,0,0,1,0,90.67,134.251222222
Stanislaus,2008,0,0,0,0,0,1,0,25.73,48.4596111111
Stanislaus,2008,0,1,0,0,0,1,0,51.4,66.0580555556
Stanislaus,2008,1,1,0,0,0,0,1,168.88,309.034611111
Stanislaus,2008,0,1,0,0,0,0,1,150.76,155.676
Stanislaus,2008,1,0,1,0,0,0,0,109.51,49.4334222222
Stanislaus,2008,1,1,1,0,0,0,0,141.32,134.251222222
Stanislaus,2008,0,0,1,0,0,0,0,49.91,48.4596111111
Stanislaus,2008,0,1,1,0,0,0,0,79.7,66.0580555556
Stanislaus,2009,1,0,0,1,0,0,0,270.88,339.027644444
Stanislaus,2009,1,1,0,1,0,0,0,479.62,459.775277778
Stanislaus,2009,0,0,0,1,0,0,0,208.02,181.034785714
Stanislaus,2009,0,1,0,1,0,0,0,298.41,271.584977778
Stanislaus,2009,1,0,0,0,0,1,0,43.96,53.7999777778
Stanislaus,2009,1,1,0,0,0,1,0,126.71,121.063388889
Stanislaus,2009,0,0,0,0,0,1,0,36.24,61.4025
Stanislaus,2009,0,1,0,0,0,1,0,64.92,74.9623777778
Stanislaus,2009,1,1,0,0,0,0,1,192.74,303.790222222
Stanislaus,2009,0,0,0,0,0,0,1,98.51,149.402977778
Stanislaus,2009,0,1,0,0,0,0,1,162.31,149.786666667
Stanislaus,2009,1,0,1,0,0,0,0,94.88,53.7999777778
Stanislaus,2009,1,1,1,0,0,0,0,163.71,121.063388889
Stanislaus,2009,0,0,1,0,0,0,0,62.28,61.4025
Stanislaus,2009,0,1,1,0,0,0,0,84.11,74.9623777778
Stanislaus,2010,1,0,0,1,0,0,0,293.45,323.502977778
Stanislaus,2010,1,1,0,1,0,0,0,333.33,390.870944444
Stanislaus,2010,0,0,0,1,0,0,0,130.05,190.897277778
Stanislaus,2010,0,1,0,1,0,0,0,293.82,304.5048
Stanislaus,2010,1,0,0,0,0,1,0,61.75,73.9759222222
Stanislaus,2010,1,1,0,0,0,1,0,106.81,112.961433333
Stanislaus,2010,0,0,0,0,0,1,0,39.09,52.7976111111
Stanislaus,2010,0,1,0,0,0,1,0,65.05,74.9554444444
Stanislaus,2010,0,0,0,0,0,0,1,88.79,146.242644444
Stanislaus,2010,0,1,0,0,0,0,1,116.75,131.411133333
Stanislaus,2010,1,0,1,0,0,0,0,101.75,73.9759222222
Stanislaus,2010,1,1,1,0,0,0,0,161.76,112.961433333
Stanislaus,2010,0,0,1,0,0,0,0,70.88,52.7976111111
Stanislaus,2010,0,1,1,0,0,0,0,85.14,74.9554444444
Stanislaus,2011,1,0,0,1,0,0,0,528.85,358.194888889
Stanislaus,2011,1,1,0,1,0,0,0,374.06,423.848444444
Stanislaus,2011,0,0,0,1,0,0,0,115.03,133.644544444
Stanislaus,2011,0,1,0,1,0,0,0,303.16,266.911177778
Stanislaus,2011,0,1,0,0,1,0,0,61.6,78.2460444444
Stanislaus,2011,1,0,0,0,0,1,0,53.25,52.5663111111
Stanislaus,2011,1,1,0,0,0,1,0,97.73,102.4725
Stanislaus,2011,0,0,0,0,0,1,0,40.42,49.0246666667
Stanislaus,2011,0,1,0,0,0,1,0,70.27,78.2460444444
Stanislaus,2011,0,0,0,0,0,0,1,73.73,190.817255556
Stanislaus,2011,0,1,0,0,0,0,1,153.54,188.713166667
Stanislaus,2011,1,0,1,0,0,0,0,55.87,52.5663111111
Stanislaus,2011,1,1,1,0,0,0,0,105.34,102.4725
Stanislaus,2011,0,0,1,0,0,0,0,58.84,49.0246666667
Stanislaus,2011,0,1,1,0,0,0,0,85.0,78.2460444444
Stanislaus,2012,1,0,0,1,0,0,0,439.02,391.946888889
Stanislaus,2012,1,1,0,1,0,0,0,513.45,539.158955556
Stanislaus,2012,0,0,0,1,0,0,0,273.14,249.183044444
Stanislaus,2012,0,1,0,1,0,0,0,467.96,339.228455556
Stanislaus,2012,0,1,0,0,1,0,0,61.08,74.515
Stanislaus,2012,1,0,0,0,0,1,0,55.93,55.55
Stanislaus,2012,1,1,0,0,0,1,0,107.36,112.095111111
Stanislaus,2012,0,0,0,0,0,1,0,50.16,52.4242777778
Stanislaus,2012,0,1,0,0,0,1,0,72.93,74.515
Stanislaus,2012,1,1,0,0,0,0,1,134.83,277.877111111
Stanislaus,2012,0,1,0,0,0,0,1,113.23,127.611222222
Stanislaus,2012,1,0,1,0,0,0,0,44.32,55.55
Stanislaus,2012,1,1,1,0,0,0,0,130.63,112.095111111
Stanislaus,2012,0,0,1,0,0,0,0,56.4,52.4242777778
Stanislaus,2012,0,1,1,0,0,0,0,69.39,74.515
Stanislaus,2013,1,0,0,1,0,0,0,394.09,370.881311111
Stanislaus,2013,1,1,0,1,0,0,0,790.12,608.227777778
Stanislaus,2013,0,0,0,1,0,0,0,348.47,304.107255556
Stanislaus,2013,0,1,0,1,0,0,0,513.19,384.422344444
Stanislaus,2013,0,1,0,0,1,0,0,57.82,74.3151666667
Stanislaus,2013,1,0,0,0,0,1,0,46.03,52.1544222222
Stanislaus,2013,1,1,0,0,0,1,0,115.81,119.387711111
Stanislaus,2013,0,0,0,0,0,1,0,46.96,48.1231111111
Stanislaus,2013,0,1,0,0,0,1,0,83.54,74.3151666667
Stanislaus,2013,1,1,0,0,0,0,1,136.52,282.1373
Stanislaus,2013,0,1,0,0,0,0,1,92.8,129.604355556
Stanislaus,2013,1,0,1,0,0,0,0,55.2,52.1544222222
Stanislaus,2013,1,1,1,0,0,0,0,119.52,119.387711111
Stanislaus,2013,0,0,1,0,0,0,0,62.83,48.1231111111
Stanislaus,2013,0,1,1,0,0,0,0,85.41,74.3151666667
Stanislaus,2014,1,0,0,1,0,0,0,350.0,357.433666667
Stanislaus,2014,1,1,0,1,0,0,0,714.29,462.167833333
Stanislaus,2014,0,0,0,1,0,0,0,392.71,264.904711111
Stanislaus,2014,0,1,0,1,0,0,0,463.98,388.350655556
Stanislaus,2014,1,0,0,0,0,1,0,65.28,66.7209333333
Stanislaus,2014,1,1,0,0,0,1,0,123.07,117.926433333
Stanislaus,2014,0,0,0,0,0,1,0,57.17,62.9961666667
Stanislaus,2014,0,1,0,0,0,1,0,104.96,93.6498777778
Stanislaus,2014,0,0,0,0,0,0,1,78.9,158.834577778
